RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
19207,Mariposa,California,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178100,19e4,166400,153800,138300,146500,172700,179900,169300,186900,192700,210500,195200,198200,208400,202e3,202500,201900,214200,196800,2e5,195200,232e3,233800,239200,222800,219300,232e3,232700,230200,208800,226100,219300,221700,225200,225100,222400,195200,196700,199e3,205300,206100,215400,218700,242600,260900,262800,241e3,223700,230700,205700,213400,214e3,248900,237500,231800,229e3,240600,232300,246500,245700,279300,268600,270700,267900,280400,288900,288200,288900,307800,32e4,327600,,
15978,Sugar Grove,Illinois,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275200,261100,253300,252300,257300,239800,241300,242e3,253700,242200,240100,226800,225600,236100,237300,248100,249700,254800,247700,248e3,266200,281800,285800,272e3,259900,252200,245900,243100,24e4,247200,260200,267800,268e3,267700,256e3,251600,242700,246400,248900,240700,240600,227100,235400,248e3,247e3,247900
50539,Middleton,Idaho,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178300,172200,168100,152200,149100,145600,147200,146300,148900,153600,151100,150500,134700,127400,128800,147900,161e3,163200,157100,145400,156700,155600,160400,150800,153600,16e4,155500,160600,159300,168200,168e3,175200,174900,191200,193400,190500,179500,174100,175600,177e3,182e3,180800,187400,190700,191e3,189600,191e3,192800,186200,193700,205600,211300,208800,204800,215700,216e3,222200,219800,229900,228100,229400,216200,221200,231500,271100,281700,288800,266700,279700,
33129,Nokesville,Virginia,3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443700,433800,416100,397900,408700,457900,412800,386500,351700,402e3,406300,411900,407400,427100,416100,407700,370400,375400,390500,422200,409e3,416e3,411300,431300,417800,438500,413900,446100,439800,451800,432500,468300,490300,497200,457500,442200,446800,467800,499300,511600,456400,431100,375e3,447100,450200,498500,
194632,Fairmount,New York,3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112600,120800,121500,121500,117e3,116e3,104900,105500,115e3,121e3,120300,114200,117200,121100,115100,115400,119500,120200,121300,118200,134500,132800,134700,124700,127100,124800,124500,125e3,126e3,124200,124100,125100,127300,134700,134e3,126300,124100,128300,134800,126500,129e3,126100,128100,125300,133500,
6780,River Vale,New Jersey,3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542800,562900,555700,578e3,523100,529e3,510600,498400,515800,547900,586100,557700,545e3,524600,553700,487800,504200,480300,546e3,554500,536700,548e3,505600,540500,505500,574400,565800,565300,535900,532200,571900,593500,617300,630800,624400,69e4,
112014,Gold Canyon,Arizona,3062,299600,300300,297400,268e3,260400,269500,282900,280900,268800,244300,240600,218900,241300,246800,251600,213100,203600,204800,257700,240100,231e3,185600,202800,226300,226800,214500,194e3,197e3,204800,220700,228600,219400,189100,176100,188600,199900,194400,181600,180500,181500,176300,194100,212600,229400,207800,187100,185500,178e3,185800,186800,201800,207600,196200,199e3,199200,205300,199100,202600,216900,225300,24e4,235400,227e3,211e3,197800,226200,232900,253200,236e3,237e3,242600,243700,249600,240700,241300,238500,236700,239100,238700,237900,275900,276500,275800,235100,232300,237200,237400,241900,241200,241800,262500,252700,251200,224800,229100,234100,235600,241200,238200,241e3,244100,259600,260700,259200,246200,242400,245800,257100,257800,254900,246e3,244800,244400,241700,262500,263900,268600,255900,256700,264700,271400,274900,271800,267800,272700,285700,305700,302800,295600,281e3,280900,279500
19040,Litchfield,Minnesota,3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132300,128e3,146800,146500,155200,129700,135800,137200,156400,139800,133400,130600,142100,143300,134200,135700,138300,130200,130600,122200,127200,125500,143800,143300,142400,138800,146700,144300,166300,165600,159200,149100,
32883,Minden,Nevada,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269500,258600,254200,251600,233100,221900,237e3,249600,257500,239800,232400,233500,237e3,237900,249100,276100,272500,243100,213500,245e3,287700,274200,275500,270500,280200,273800,275400,309800,306100,301900,297700,275800,258800,264100,279800,291400,291700,292900,295700,292800,3e5,313800,297800,304900,295600,314e3,308400,331600,334600,351600,341800,337900,330900,335100,353300,358500,353900,349900,355900,336e3,331500,333200,356900,36e4,374100,371700,373500,351400,368e3,362e3,378500,375600,388500,382400,382200,389500,415700,413800,412800,401400,395800,380700,389200,415500,442400,445e3,453400,437600,434300,425500,446600,451e3,
41055,Stayton,Oregon,3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183900,186600,182900,189200,193400,194900,204800,202800,207200,191200,203600,201e3,232100,225900,237100,226100,223800,219900,230700,239600,239300,231400,222200,209800,213e3,222200,234100,233500,243500,250900,243e3,236900,224300,231900,242400,252e3,254700,238900,252e3,259500,274e3,27e4,271100,277500,287700,302800,
13791,Shallotte,North Carolina,3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159800,173300,183600,177e3,181500,178200,189600,164900,166200,164e3,184900,179200,197800,202600,205700,199200,197400,206300,202300,216500,202500,204800,189900,189100,181400,181700,196300,188300,185600,187300,191700,202e3,186700,192600
47525,Saint Pete Beach,Florida,3067,409100,379100,378300,382400,374100,373600,316900,340400,320400,359e3,317100,388800,390500,418600,332900,318800,323100,376200,380800,348900,336200,326800,321e3,293300,280700,336300,343300,359100,339500,348900,321100,309400,284900,295600,288800,295e3,314100,316300,284e3,242100,241100,270300,288600,280400,286900,294e3,285400,303900,320100,338300,306400,290400,303100,306100,295900,311900,335300,386800,372400,363300,325100,325700,311300,310300,308e3,301200,317900,314e3,349600,347900,358400,35e4,346200,345e3,352500,315500,305700,314300,346200,379800,370600,396700,379e3,383500,359900,345800,350600,362400,354300,343700,344600,353500,350900,332400,318200,324200,338800,367e3,364500,373600,390100,383200,375700,35e4,422400,417500,420200,351700,382900,391800,454900,427600,445200,402e3,408400,411900,410400,425900,430800,461700,459100,455300,414e3,421100,416200,443e3,444300,427400,432100,428e3,430100,
31558,Firestone,Colorado,3068,235300,241e3,225300,223800,210600,214700,202500,211300,195600,207400,206600,209600,209300,207300,212700,215100,218900,222100,214e3,210700,208600,204400,215400,226e3,240500,234200,223200,216200,230700,235400,235800,211e3,210300,204900,204400,182100,189100,175100,194700,188100,215600,224800,221600,219300,215200,228600,218800,208700,208500,214700,223200,217700,215e3,219800,214400,218800,221200,235200,241500,230100,234100,234600,248800,243e3,246300,235500,241700,245900,258400,259300,255800,254e3,250600,250700,255900,271800,282100,281700,278100,275200,278e3,281400,293400,311800,313300,313400,304600,306600,306e3,312400,311e3,300600,293500,292100,306700,307700,315100,320500,323300,326400,323600,328700,331100,336900,345700,346400,344e3,346e3,368300,374100,369e3,356600,356600,365900,370500,380300,383300,396600,401500,410500,414800,417900,411e3,398500,393900,403100,399600,404200,401300,425200,425800,
10902,Colfax,California,3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251100,283200,297100,293700,302e3,301e3,309e3,261500,270700,278300,272600,267900,299500,308700,307800,264600,284e3,296100,301700,302300,287500,282500,279600,288400,317200,301900,322100,342600,366300,359e3,352900,353100,363e3,353500,367400,406100,392600,384e3,328700,344e3,333600,355900,343e3,351e3,326900,314600,328800,362600,392800,362300,373e3,378200,373600,352800,
398434,Brewster,Massachusetts,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368700,333800,355500,359400,399300,382e3,383200,375e3,378600,383200,388600,407e3,415100,390500,410200,410800,426900,386700,38e4,397e3,430200,450200,442200,448100,440500,
32065,Holt,Michigan,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90500,88700,85100,92800,82e3,92200,91100,105200,105900,87900,83600,83900,113e3,104900,108200,100600,112e3,110600,112300,115400,104200,105e3,105300,13e4,133500,131600,117500,105500,107200,109900,104300,106600,105700,118700,116800,116700,113e3,117100,119300,123500,125400,124900,129800,132700,142200,133200,135200,135200,144500,139300,133400,133400,135100,129900,124100,141100,140900,143600,126800,146200,155100,147900,134800,135600,141300,151700,139800,155100,153800,
42603,Otsego,Michigan,3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,103300,100700,98200,99800,91200,91900,88400,93500,91400,90500,101100,100600,105900,97900,99800,102600,104900,108600,106100,120800,128700,125100,113100,109e3,110400,117600,119700,119400,125900,115200,124800,108700,120800,114200,118900,117600,113600,124700,124600,124e3,117300,118300,133700,149600,139200,144900,135100,138100,122500,120500,126200,127600,103200,99400,
24268,Creswell,Oregon,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229400,247100,247600,245e3,238600,247700,254700,290100,288300,273900,243900,242500,255900,246400,243400,237300,251400,268500,274700,275600,283800,284100,286700,273900,290200,293800,291300,289600,288700,304200,306800,287100,281800
5833,Marysville,Michigan,3074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135500,131400,128500,126700,126800,126500,119900,121200,118e3,118300,117200,115500,126700,131600,138200,134200,137400,132500,137800,124100,124800,117500,126500,119500,132500,126400,121900,135800,142800,163800,155700,146300,137900,117300,137700,
20318,Salida,Colorado,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280700,287100,289100,310900,311500,303500,328300,337200,340200,351400,344900,350700,295900,294600,297100,312100,317400,326600,351e3,374700,380100,370600,382e3,389700,380800,362e3,369200,409200,446300,428e3,409900,388800,385800,427400,444200,479200
14063,Swartz Creek,Michigan,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,118600,119300,120400,122e3,111600,112e3,112e3,120300,117300,114100,113600,115300,117700,122900,127100,127900,126700,161800,163100,161100,124e3,114900,119200,119e3,125600,13e4,128400,145500,135900,149600,128700,131800,135700,143600,147700,145e3,148100,147300,136200,120900,126800,
15596,Myrtle Creek,Oregon,3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149400,148300,150800,155600,158500,165200,161300,159700,144300,134600,135900,137200,138900,140600,153600,137900,142e3,130800,148300,151500,141100,145500,140900,160800,153100,150500,150400,167600,169200,181100,164600,179100,158e3
35305,Algonac,Michigan,3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109200,108700,94900,96200,107800,123700,126100,108e3,106600,92500,104700,100200,112900,111500,115e3,105800,106e3,110100,108100,114500,113800,124100,118200,116800,106900,129e3,127400,138100,113200,115500,120900,126500,133e3,131400,143400,149800,151400,149200,153e3,151500,154100,148200,181e3,174e3,171300,138e3,137100,136500,137200,148600,152700,165900,167400,157800,158200,150400,178800,170800,163200,148300,150900,172600,166e3,190700,165100
39436,Lincoln City,Oregon,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189200,194700,179900,181500,196800,194100,203100,182900,2e5,216e3,218100,201900,171900,164200,170900,173900,177200,183300,193100,207900,205600,206e3,202500,226e3,241600,256e3,243600,234600,204100,196300,194800,214600,219400,225600,220400,220100,211800,212100,206800,211800,217400,229800,225500,220700,213900,221500,257300,257200,254300,218700,232800,243100,254100,252900,248e3,238200,238400,244300,266900,278900,308500,301100,290500,268500,302400,315400,312100,288900,279100,303700,308e3,317900,312400,290200
13355,Pollock Pines,California,3080,249900,260200,247600,243100,225500,225500,222900,221300,205900,207400,202500,199500,199600,199700,197e3,185600,177100,186300,188800,198100,181800,180500,180700,171200,170300,157700,178800,173300,186e3,167300,173500,163800,164500,155300,160500,162300,161500,141400,135100,126500,135500,142600,139200,132800,127800,140900,144500,145200,145500,148e3,147700,138e3,140500,149600,150700,155400,145900,152600,154100,173500,178900,186700,179500,181900,182e3,190200,204200,203700,200600,201400,210200,212300,209700,207e3,215700,215900,213600,207800,211400,226800,236800,233600,221100,220200,231400,241200,240800,237800,237700,244200,233400,237100,229100,246e3,240200,252600,245100,240800,243e3,259600,271800,265800,262e3,261800,279500,279700,306800,294400,310700,295900,304700,296400,300500,306700,306400,298700,294800,292900,296e3,320800,347e3,337300,319700,298700,317300,317800,317400,323e3,309500,,,
17358,Centerton,Arkansas,3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108100,96700,91400,97800,98800,104600,107700,116700,119200,12e4,120800,114400,126200,125800,132700,120200,124900,120700,119600,114700,122100,121400,120600,125e3,124300,131500,130500,137300,136100,136100,137500,142500,138500,136700,131500,133100,137500,141e3,139700,134500,132400,133900,133900,133300,134e3,14e4,148600,153700,153900,148200,146500,144400,147200,149500,154400,157e3,161300,158400,159300,154300,154900,153e3,156400,159500,161e3,166400,166500,158200,155200,160300,172400,169200,161700,159500,163900,172200,173e3,174e3,163900,170900,169700,185300,186300,
10192,Ashville,Ohio,3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138100,148300,155800,152800,153300,161100,153300,161700,153300,155600,148900,147600,153600,148300,152800,159700,158300,144200,166200,180400,184100,153400,141400,154800,164200,170200,170700,167700,192800,196700,192600,171600,161800,171600,177600,179100,185600,176200,186400,188500,203900,203900,192600,185e3,167300,192300,
398218,Butler,Pennsylvania,3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138300,158900,170200,170700,154400,146100,145900,147500,152800,138600,141800,137600,161100,153500,158900,144400,156e3,158500,164e3,152900,129300,134600,146400,153800,140900,141600,151700,167300,156800,164800,163300,156300,
35604,Fairview,North Carolina,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261700,274100,307400,329700,318400,265600,243700,260600,255900,267600,280300,295100,306200,302200,288400,281500,281e3,286500,288800,270400,258800,266600,277900,282e3,278900,282600,315900,320600,287400,266100,305200,371700,338700,289700,275900,314e3,293500,294900,348300,374400,348200,300500,336300,334300,319800,345300
397471,Hastings,Michigan,3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83900,93400,102300,104100,102100,102e3,103e3,105200,105200,110900,113400,106300,103100,95500,110100,107900,113400,105600,117400,125300,130200,129600,124e3,117400,107e3,107400,116300,111300,114600,119800,130900,127100,124600,133500,
34154,Stoughton,Wisconsin,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161400,151100,153800,156300,177500,177100,176200,170500,186500,197400,197600,183700,181500,174100,184800,182e3,183900,181400,183800,183300,183400,183800,183300,185100,190600,208600,199400,189100,175100,180800,185300,181600,180200,177e3,187100,207600,212400,217600,204600,211400,207100,207100,205200,211400,212900,215500,207600,218400,222400,218e3,217800,215e3,215200,206100,206700,209800,201100,199800,219600,
53482,Naranja,Florida,3087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133800,145400,145600,147e3,152500,160700,154600,145700,142900,144100,149900,150200,146600,155500,16e4,174100,171900,142e3,151800,152500,182600,174700,150800,154600,171600,190100,195400,176700,185900,181400,199800,198800,204600,192100,185700,188600,196e3,163400,152600,152400,2e5,
25058,Harwich,Massachusetts,3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339e3,345e3,336300,335e3,333600,341400,353400,373400,366800,353800,335300,343400,345e3,350300,346700,356300,336400,338600,322500,332100,329500,339500,336500,336200,348e3,352900,364900,359600,362100,365300,369300,377800,383900,391800,374900,344700,346900,356300,412900,413300,443700,417300,430700,422800,416900,385300,383e3,377900,408e3,388200,414200,388400,402600,387800,401800,
24940,Grayling,Michigan,3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e3,71500,73300,85700,77e3,74800,80200,82900,88700,77900,76700,76200,77900,78400,77500,78700,78600,81300,84300,88600,86700,86600,86500,85200,87300,83500,108e3,101600,111900,92500,83900,74e3,78900,92500,99400,91200,89700,92e3,91700,94400,101500,92300,92600,88200,101500,109900,101100,107100,98600,100300,92700
3751,Boonsboro,Maryland,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233300,239300,239900,220800,199e3,195e3,214200,216200,209500,207800,221200,228800,251200,252300,240700,236300,222900,252300,273500,295600,276800,252600,241100,230800,247e3,249100,
3634,Bennington,Nebraska,3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,155100,169400,182900,187600,171400,171800,206e3,201700,194200,166900,168200,173700,174200,173200,176200,180100,213800,212100,213500,183e3,190900,193700,200300,197600,202300,198600,196100,197700,193800,190300,194e3,200800,210400,199600,194600,197900,200500,212900,210700,215100,199100,199400,189900,206100,212300,220500,210400,209700,218300,224800,209e3,204e3,219100,242e3,248200,222800,218100,205400,222700,219800,234800,224800,225800,221500,231400,233200,254e3,240500,,
47675,Shiloh,Pennsylvania,3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155300,153300,145900,139100,135e3,135e3,142200,151500,159300,158800,157100,153e3,152200,144900,127200,123400,126300,141200,138500,158700,163500,165600,143600,137100,135800,144e3,131700,145700,142700,158400,151400,156900,157700,161700,156e3,153200,139100,144200,144e3,149400,146100,156900,154200,152400,147900,155400,156100,154500,157800,156100,161700,161900,175900,169600,173900,161600,156900,153100,152100,17e4,166700,184800,164500,168300,166100,181e3,179700,180200,178900,189400
22583,Stansbury Park,Utah,3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243400,243e3,241300,254700,267500,260300,262500,246900,242500,239700,248e3,272600,274500,281500,279900,286300,285300,284700,281700,282800,283600,284700,294400,288400,293400,284100,296700,316100,311800,309900,280200,286200,280300,291900,298800,300600,319500,307900,298300,281e3,305800,318700,322500,310900,320200,330700,326600,313700,300800,296500,,
397313,South Strabane,Pennsylvania,3094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183200,160400,175400,202200,201200,187200,164700,162200,174600,166400,157100,173900,187500,196e3,165500,165900,168600,182800,182700,183200,182e3,171500,181300,173300,195900,181200,187600,192900,203200,201900,178300,185e3,178900,200800
116032,La Riviera,California,3095,,,,,,,,,,,,,,,,,,,,,,,,,,164400,182300,184900,193200,180300,185900,179500,172e3,160900,147500,148700,148300,150700,144200,135700,130500,130500,134500,136800,144700,141800,125600,122600,118700,137400,139700,143e3,141500,144900,169200,173300,183600,18e4,177700,167200,165700,175600,172400,184600,181800,208100,188100,202300,198800,209900,218900,191e3,196300,188500,220800,223600,227900,221600,205700,195400,197800,218200,225100,222e3,212800,221200,233e3,245e3,244200,243100,252700,253700,259300,256900,257100,261100,260400,265100,266200,256300,254300,253400,271500,290600,283800,284600,272500,291400,290700,288200,281300,285e3,307e3,312200,314600,302900,309900,302900,316400,319100,320900,315300,315900,320500,327400,320800,339300,325200,328900,319800,326300,316600
216985,West Lampeter,Pennsylvania,3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195e3,168300,191600,187700,196100,196900,213400,201600,207500,210100,221700,222700,220600,224700,227800,233600,232e3,210100,198900,201e3,203200,195400,196400,211800,231700,227100,231800,220800,208100,204100,207800,224100,225200,222200,223e3,193200,186600,173300,201e3,208300,223600,224e3,232900,226200,230500,224600,221900,224700,233800,250200,254800,247400,246100,255e3,270500,294200,276700,264700,239800,
15845,Ocean City,New Jersey,3097,528e3,526600,506500,517800,520800,529300,521100,495800,504500,490400,483900,469100,471900,457e3,450600,446800,453200,451500,449900,471400,462800,456900,479200,457500,472e3,421e3,449700,451100,496100,498900,462200,430500,450400,472400,506e3,489700,512300,470500,475600,460100,497500,476900,482500,460200,460400,431600,442300,472900,499900,483100,464e3,451100,462900,479500,480100,459900,467800,464500,469300,433500,449900,454500,450800,457900,49e4,499500,497600,454900,443500,415600,423900,453e3,497e3,513100,495500,452900,444100,444600,446700,452900,477e3,488400,461300,439300,442e3,455100,461200,455800,469100,474800,491400,496100,486800,502300,497300,489800,452300,448400,454600,463400,462100,447200,432900,443700,462900,486800,495200,537400,517900,512800,483900,498700,491800,494200,495400,497e3,492400,484600,506300,507100,506800,491400,487400,486e3,476300,477200,477200,489800,543e3,,,
51852,Edgewood,Washington,3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348400,370800,347700,345100,331200,373e3,387800,414800,391400,388900,372600,361200,369100,376900,400100,396100,404300,389800,42e4,420800,454400,447900,452200,405e3,393800,408e3,430500,463600,426400,470900,482800,553500,497800,501e3
13937,Southampton,New York,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143100,909100,897100,958100,941800,1001700,793800,876100,842900,972600,965200,967800,980700,971800,1127700,1060900,1158400,993800,967900,887800,964300,985900,971500,975500,955900,957500,919e3,983100,923500,997900,937100,948300,860300,893600,929400,1040800,1093900,1081400,881800,850700,931400,988100,1068200,1209500,1288100,1076900,871400,851400,934100,1087700,1051700,1101100,998100,1111500,1165500,1118300,1202400,1177700,1294500,1188900,1151700,1094300,1126400,1124700,1091800,1123500,1145e3,1247700,1263700,1240300,1141e3,1084800,1104500,1305800,1357200,1313700,,,,,
29059,Penn Valley,California,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294700,290800,291200,272200,276700,270600,264500,253200,277900,276400,278600,263400,272100,275100,259600,260900,265500,286300,289300,290500,289200,304800,311900,318900,305500,309600,311700,312800,294200,291e3,295100,312400,315e3,310700,309400,311e3,313300,341900,348300,355400,328800,338100,341400,360100,352200,361400,345800,338e3,336200,337e3,356400,363e3,358300,351200,339600,367e3,368e3,397500,383400,384800,347e3,334600,363600
30337,Ballston,New York,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249500,241200,249100,297800,290700,302700,267500,284100,271200,275100,261800,259100,279200,302400,287700,287100,282500,274900,251800,254100,263200,291100,283500,321800,287800,306300,294500,342600,314900,289400,266700,287e3,312400,
26e3,Mound,Minnesota,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195e3,180600,183500,200300,216900,208300,220700,224e3,223800,21e4,210400,222200,227700,221300,218500,200900,194900,196300,203800,192800,190700,197200,205800,206800,205300,214e3,201300,209700,202800,214200,200500,211800,217900,231300,222600,216800,213900,221700,225900,229700,227600,230500,235200,233800,242500,225300,222200,209900,231400,240500,262300,256300,276100,264100,263e3,225100,216200,216e3,223800,235900,235500,261600,273700,286e3
6452,Peculiar,Missouri,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186400,18e4,171400,174700,186100,195400,186700,169700,172400,176500,186400,181100,186500,186500,196500,196800,196700,185700,177900,170900,192600,196100,191300,179e3,201900,202900,197e3,189300,224900,227500,218700,202800,,
